battery_percentage,distance,total_chargers,occupied_chargers,queue_length,charging_speed,wait_time
5,0.1178,5,4,0,60,0
5,0.0591,3,2,0,60,0
5,0.0993,8,8,0,60,15
22,0.1667,6,5,0,60,0
22,0.2243,4,3,0,60,0
22,0.2111,5,4,0,60,0
22,0.1525,3,3,0,60,15
22,0.1048,8,8,0,60,15
35,0.0711,6,6,0,60,15
35,0.1252,4,3,0,60,0
35,0.1056,5,4,0,60,0
35,0.0507,3,3,0,60,15
35,0.0895,8,8,0,60,15
12,0.1267,6,6,0,60,15
12,0.1831,4,3,0,60,0
12,0.1726,5,5,0,60,15
12,0.1154,3,3,0,60,15
12,0.117,8,8,0,60,15
52,0.0611,6,6,0,60,15
52,0.1157,4,4,0,60,15
52,0.1077,5,5,0,60,15
52,0.0556,3,3,0,60,15
52,0.1379,8,8,0,60,15
57,0.1618,6,6,0,60,15
57,0.2194,4,4,0,60,15
57,0.206,5,5,0,60,15
57,0.1473,3,3,1,60,15
57,0.1009,8,8,0,60,15
35,0.1601,6,6,0,60,15
35,0.1951,4,4,0,60,15
35,0.1692,5,5,0,60,15
35,0.1409,3,3,1,60,15
35,0.081,8,8,1,60,15
53,0.076,6,6,0,60,15
53,0.1333,4,4,0,60,15
53,0.117,5,5,0,60,15
53,0.0585,3,3,1,60,15
53,0.094,8,8,2,60,15
7,0.0515,6,6,0,60,15
7,0.0987,4,4,0,60,15
7,0.0958,5,5,0,60,15
7,0.0553,3,3,2,60,15
7,0.1616,8,8,2,60,15
40,0.0179,6,6,1,60,15
40,0.0696,4,4,0,60,15
40,0.0629,5,5,0,60,15
40,0.0283,3,3,2,60,15
40,0.1602,8,8,2,60,15
14,0.1167,6,6,2,60,15
14,0.1737,4,4,0,60,15
14,0.1622,5,5,0,60,15
14,0.1044,3,3,2,60,15
14,0.1091,8,8,2,60,15
27,0.163,6,6,2,60,15
27,0.2202,4,4,0,60,15
27,0.2026,5,5,0,60,15
27,0.145,3,3,3,60,45
27,0.0611,8,8,2,60,15
38,0.0997,6,6,2,60,15
38,0.1449,4,4,0,60,15
38,0.121,5,5,0,60,15
38,0.0791,3,3,3,60,45
38,0.0708,8,8,3,60,15
14,0.061,6,6,2,60,15
14,0.0483,4,4,0,60,15
14,0.0659,5,5,0,60,15
14,0.0817,3,3,3,60,45
14,0.2195,8,8,4,60,15
22,0.1504,6,6,2,60,15
22,0.2061,4,4,1,60,15
22,0.1865,5,5,0,60,15
22,0.1309,3,3,3,60,45
22,0.0365,8,8,4,60,15
28,0.0912,6,6,2,60,15
28,0.1215,4,4,1,60,15
28,0.0956,5,5,0,60,15
28,0.0749,3,3,3,60,45
28,0.1102,8,8,5,60,15
21,0.0412,6,6,3,60,15
21,0.0521,4,4,1,60,15
21,0.0606,5,5,0,60,15
21,0.0611,3,3,3,60,45
21,0.1973,8,8,5,60,15
6,0.1706,6,6,4,60,15
6,0.2012,4,4,1,60,15
6,0.1751,5,5,0,60,15
6,0.1523,3,3,3,60,45
6,0.0989,8,8,5,60,15
56,0.0724,6,6,4,60,15
56,0.1297,4,4,1,60,15
56,0.1178,5,5,0,60,15
56,0.0605,3,3,3,60,45
56,0.116,8,8,6,60,15
56,0.1302,6,6,5,60,15
56,0.1873,4,4,1,60,15
56,0.1754,5,5,0,60,15
56,0.1173,3,3,3,60,45
56,0.1061,8,8,6,60,15
34,0.0913,6,6,5,60,15
34,0.1416,4,4,1,60,15
34,0.1195,5,5,0,60,15
34,0.0703,3,3,3,60,45
34,0.0703,8,8,7,60,15
19,0.0185,6,6,5,60,15
19,0.0753,4,4,1,60,15
19,0.0651,5,5,0,60,15
19,0.02,3,3,3,60,45
19,0.1501,8,8,8,60,45
28,0.0461,6,0,0,60,0
28,0.0914,4,0,0,60,0
28,0.0692,5,0,0,60,0
28,0.0271,3,0,0,60,0
28,0.1206,8,0,0,60,0
22,0.1612,6,0,0,60,0
22,0.2129,4,0,0,60,0
22,0.1907,5,0,0,60,0
22,0.1404,3,0,0,60,0
22,0.0019,8,1,0,60,0
22,0.1334,6,0,0,60,0
22,0.1909,4,0,0,60,0
22,0.1779,5,0,0,60,0
22,0.1194,3,0,0,60,0
22,0.0982,8,2,0,60,0
25,0.1238,6,0,0,60,0
25,0.1775,4,0,0,60,0
25,0.1566,5,0,0,60,0
25,0.1034,3,0,0,60,0
25,0.0387,8,3,0,60,0
60,0.0797,6,0,0,60,0
60,0.1266,4,0,0,60,0
60,0.1245,5,0,0,60,0
60,0.0805,3,0,0,60,0
60,0.1631,8,4,0,60,0
25,0.0887,6,1,0,60,0
25,0.1462,4,0,0,60,0
25,0.1303,5,0,0,60,0
25,0.0717,3,0,0,60,0
25,0.0878,8,4,0,60,0
55,0.0746,6,2,0,60,0
55,0.126,4,0,0,60,0
55,0.1208,5,0,0,60,0
55,0.0718,3,0,0,60,0
55,0.1483,8,4,0,60,0
34,0.0946,6,2,0,60,0
34,0.1105,4,0,0,60,0
34,0.0846,5,1,0,60,0
34,0.0834,3,0,0,60,0
34,0.1382,8,4,0,60,0
30,0.0419,6,2,0,60,0
30,0.0161,4,0,0,60,0
30,0.0229,5,2,0,60,0
30,0.0602,3,0,0,60,0
30,0.1983,8,4,0,60,0
6,0.0976,6,2,0,60,0
6,0.1516,4,1,0,60,0
6,0.1313,5,2,0,60,0
6,0.0772,3,0,0,60,0
6,0.0638,8,4,0,60,0
8,0.1342,6,2,0,60,0
8,0.1918,4,1,0,60,0
8,0.1754,5,2,0,60,0
8,0.1171,3,0,0,60,0
8,0.0697,8,5,0,60,0
23,0.0544,6,2,0,60,0
23,0.1011,4,1,0,60,0
23,0.0986,5,2,0,60,0
23,0.0583,3,0,0,60,0
23,0.1628,8,6,0,60,0
5,0.0888,6,3,0,60,0
5,0.0957,4,1,0,60,0
5,0.1103,5,2,0,60,0
5,0.1058,3,0,0,60,0
5,0.2303,8,6,0,60,0
28,0.0712,6,4,0,60,0
28,0.0289,4,1,0,60,0
28,0.0248,5,2,0,60,0
28,0.0833,3,0,0,60,0
28,0.2101,8,6,0,60,0
33,0.0644,6,4,0,60,0
33,0.0418,4,1,0,60,0
33,0.0218,5,3,0,60,0
33,0.0718,3,0,0,60,0
33,0.1914,8,6,0,60,0
7,0.074,6,4,0,60,0
7,0.0169,4,2,0,60,0
7,0.0413,5,3,0,60,0
7,0.0921,3,0,0,60,0
7,0.2288,8,6,0,60,0
68,0.0748,6,4,0,60,0
68,0.0338,4,3,0,60,0
68,0.0282,5,3,0,60,0
68,0.0861,3,0,0,60,0
68,0.2108,8,6,0,60,0
13,0.0965,6,4,0,60,0
13,0.1514,4,3,0,60,0
13,0.1431,5,4,0,60,0
13,0.0884,3,0,0,60,0
13,0.13,8,6,0,60,0
5,0.1027,6,4,0,60,0
5,0.1594,4,3,0,60,0
5,0.1485,5,4,0,60,0
5,0.0913,3,1,0,60,0
5,0.1142,8,6,0,60,0
28,0.097,6,4,0,60,0
28,0.148,4,3,0,60,0
28,0.1261,5,4,0,60,0
28,0.0761,3,2,0,60,0
28,0.064,8,6,0,60,0
22,0.0824,6,4,0,60,0
22,0.1227,4,3,0,60,0
22,0.1243,5,4,0,60,0
22,0.0876,3,2,0,60,0
22,0.1805,8,7,0,60,0
5,0.1593,6,5,0,60,0
5,0.1946,4,3,0,60,0
5,0.1687,5,4,0,60,0
5,0.1401,3,2,0,60,0
5,0.0799,8,7,0,60,0
16,0.0432,6,5,0,60,0
16,0.0913,4,3,0,60,0
16,0.0702,5,4,0,60,0
16,0.0232,3,2,0,60,0
16,0.1206,8,8,0,60,15
53,0.0328,6,5,0,60,0
53,0.0367,4,3,0,60,0
53,0.0153,5,4,0,60,0
53,0.0435,3,3,0,60,15
53,0.1757,8,8,0,60,15
9,0.0957,6,5,0,60,0
9,0.1089,4,3,0,60,0
9,0.0832,5,5,0,60,15
9,0.0854,3,3,0,60,15
9,0.1431,8,8,0,60,15
5,0.1628,6,6,0,60,15
5,0.1961,4,3,0,60,0
5,0.1701,5,5,0,60,15
5,0.1439,3,3,0,60,15
5,0.0875,8,8,0,60,15
39,0.1004,6,6,0,60,15
39,0.1418,4,4,0,60,15
39,0.1171,5,5,0,60,15
39,0.0805,3,3,0,60,15
39,0.079,8,8,0,60,15
19,0.1648,6,6,0,60,15
19,0.2215,4,4,0,60,15
19,0.2032,5,5,0,60,15
19,0.1462,3,3,0,60,15
19,0.0533,8,8,1,60,15
21,0.1153,6,6,0,60,15
21,0.1662,4,4,0,60,15
21,0.144,5,5,0,60,15
21,0.0944,3,3,0,60,15
21,0.0457,8,8,2,60,15
55,0.0359,6,6,0,60,15
55,0.0903,4,4,0,60,15
55,0.0824,5,5,0,60,15
55,0.0348,3,3,0,60,15
55,0.1474,8,8,3,60,15
22,0.0523,6,6,0,60,15
22,0.0883,4,4,0,60,15
22,0.0639,5,5,0,60,15
22,0.0371,3,3,1,60,15
22,0.1266,8,8,3,60,15
24,0.1565,6,6,0,60,15
24,0.1898,4,4,0,60,15
24,0.1638,5,5,0,60,15
24,0.1377,3,3,2,60,15
24,0.0865,8,8,3,60,15
39,0.0582,6,6,0,60,15
39,0.0707,4,4,0,60,15
39,0.0815,5,5,0,60,15
39,0.076,3,3,2,60,15
39,0.2063,8,8,4,60,15
36,0.1376,6,6,1,60,15
36,0.1767,4,4,0,60,15
36,0.1513,5,5,0,60,15
36,0.1178,3,3,2,60,15
36,0.0669,8,8,4,60,15
28,0.148,6,6,1,60,15
28,0.1965,4,4,0,60,15
28,0.1731,5,5,0,60,15
28,0.127,3,3,2,60,15
28,0.023,8,8,5,60,15
27,0.122,6,6,1,60,15
27,0.1647,4,4,0,60,15
27,0.14,5,5,0,60,15
27,0.1016,3,3,2,60,15
27,0.0611,8,8,6,60,15
10,0.0826,6,6,1,60,15
10,0.102,4,4,0,60,15
10,0.0759,5,5,0,60,15
10,0.0711,3,3,2,60,15
10,0.135,8,8,7,60,15
10,0.1703,6,6,1,60,15
10,0.2268,4,4,0,60,15
10,0.208,5,5,0,60,15
10,0.1514,3,3,3,60,45
10,0.0498,8,8,7,60,15
53,0.0113,6,6,1,60,15
53,0.051,4,4,0,60,15
53,0.0364,5,5,0,60,15
53,0.0244,3,3,3,60,45
53,0.1628,8,8,8,60,45
16,0.0918,6,6,2,60,15
16,0.0646,4,4,0,60,15
16,0.0496,5,5,0,60,15
16,0.0968,3,3,3,60,45
16,0.2037,8,8,8,60,45
19,0.0385,6,6,2,60,15
19,0.0333,4,4,0,60,15
19,0.0097,5,5,1,60,15
19,0.0493,3,3,3,60,45
19,0.1802,8,8,8,60,45
21,0.075,6,6,2,60,15
21,0.1322,4,4,0,60,15
21,0.1206,5,5,2,60,15
21,0.0634,3,3,3,60,45
21,0.1164,8,8,8,60,45
14,0.0479,6,0,0,60,0
14,0.1009,4,0,0,60,0
14,0.0942,5,0,0,60,0
14,0.0462,3,0,0,60,0
14,0.1473,8,0,0,60,0
43,0.114,6,0,0,60,0
43,0.1461,4,0,0,60,0
43,0.1202,5,0,0,60,0
43,0.0963,3,0,0,60,0
43,0.0963,8,1,0,60,0
25,0.168,6,0,0,60,0
25,0.2036,4,0,0,60,0
25,0.1777,5,0,0,60,0
25,0.1486,3,0,0,60,0
25,0.0798,8,2,0,60,0
42,0.1603,6,0,0,60,0
42,0.1938,4,0,0,60,0
42,0.1677,5,0,0,60,0
42,0.1415,3,0,0,60,0
42,0.0868,8,3,0,60,0
36,0.103,6,0,0,60,0
36,0.0518,4,0,0,60,0
36,0.0571,5,0,0,60,0
36,0.1157,3,0,0,60,0
36,0.2398,8,4,0,60,0
20,0.0958,6,1,0,60,0
20,0.1491,4,0,0,60,0
20,0.1283,5,0,0,60,0
20,0.0752,3,0,0,60,0
20,0.0648,8,4,0,60,0
21,0.1005,6,2,0,60,0
21,0.1489,4,0,0,60,0
21,0.1461,5,0,0,60,0
21,0.099,3,0,0,60,0
21,0.1618,8,4,0,60,0
33,0.036,6,2,0,60,0
33,0.0477,4,0,0,60,0
33,0.0546,5,1,0,60,0
33,0.0564,3,0,0,60,0
33,0.1938,8,4,0,60,0
38,0.0709,6,3,0,60,0
38,0.1049,4,0,0,60,0
38,0.0796,5,1,0,60,0
38,0.0546,3,0,0,60,0
38,0.1155,8,4,0,60,0
26,0.1525,6,3,0,60,0
26,0.2101,4,0,0,60,0
26,0.1964,5,2,0,60,0
26,0.1377,3,0,0,60,0
26,0.0953,8,4,0,60,0
43,0.0718,6,3,0,60,0
43,0.0938,4,0,0,60,0
43,0.1025,5,2,0,60,0
43,0.0859,3,0,0,60,0
43,0.2052,8,5,0,60,0
12,0.091,6,3,0,60,0
12,0.0534,4,1,0,60,0
12,0.0451,5,2,0,60,0
12,0.0995,3,0,0,60,0
12,0.2155,8,5,0,60,0
8,0.0462,6,3,0,60,0
8,0.104,4,1,0,60,0
8,0.0902,5,3,0,60,0
8,0.0321,3,0,0,60,0
8,0.1226,8,5,0,60,0
40,0.1107,6,3,0,60,0
40,0.1316,4,1,0,60,0
40,0.1056,5,3,0,60,0
40,0.0967,3,1,0,60,0
40,0.1249,8,5,0,60,0
25,0.0373,6,4,0,60,0
25,0.0744,4,1,0,60,0
25,0.0752,5,3,0,60,0
25,0.0505,3,1,0,60,0
25,0.1769,8,5,0,60,0
28,0.0526,6,4,0,60,0
28,0.0508,4,2,0,60,0
28,0.0645,5,3,0,60,0
28,0.073,3,1,0,60,0
28,0.2097,8,5,0,60,0
27,0.0716,6,4,0,60,0
27,0.0803,4,3,0,60,0
27,0.0546,5,3,0,60,0
27,0.0659,3,1,0,60,0
27,0.1551,8,5,0,60,0
6,0.1639,6,4,0,60,0
6,0.2186,4,3,0,60,0
6,0.198,5,4,0,60,0
6,0.1439,3,1,0,60,0
6,0.0266,8,5,0,60,0
16,0.1008,6,4,0,60,0
16,0.1552,4,3,0,60,0
16,0.1475,5,4,0,60,0
16,0.0933,3,1,0,60,0
16,0.1336,8,6,0,60,0
39,0.0065,6,4,0,60,0
39,0.0548,4,3,0,60,0
39,0.0467,5,4,0,60,0
39,0.0271,3,2,0,60,0
39,0.1661,8,6,0,60,0
20,0.0707,6,5,0,60,0
20,0.0854,4,3,0,60,0
20,0.0965,5,4,0,60,0
20,0.087,3,2,0,60,0
20,0.2118,8,6,0,60,0
11,0.058,6,6,0,60,15
11,0.0636,4,3,0,60,0
11,0.0377,5,4,0,60,0
11,0.0563,3,2,0,60,0
11,0.1628,8,6,0,60,0
15,0.1221,6,6,0,60,15
15,0.1476,4,3,0,60,0
15,0.1214,5,5,0,60,15
15,0.1061,3,2,0,60,0
15,0.112,8,6,0,60,0
30,0.016,6,6,0,60,15
30,0.0569,4,3,0,60,0
30,0.0531,5,5,0,60,15
30,0.0347,3,2,0,60,0
30,0.1716,8,7,0,60,0
31,0.0371,6,6,0,60,15
31,0.0927,4,3,0,60,0
31,0.0837,5,5,0,60,15
31,0.0334,3,3,0,60,15
31,0.1431,8,7,0,60,0
14,0.094,6,6,0,60,15
14,0.1384,4,4,0,60,15
14,0.1144,5,5,0,60,15
14,0.0735,3,3,0,60,15
14,0.0774,8,7,0,60,0
11,0.0718,6,6,0,60,15
11,0.0752,4,4,0,60,15
11,0.0499,5,5,0,60,15
11,0.0682,3,3,0,60,15
11,0.1624,8,8,0,60,15
44,0.1177,6,6,0,60,15
44,0.1749,4,4,0,60,15
44,0.1579,5,5,1,60,15
44,0.0999,3,3,0,60,15
44,0.0676,8,8,0,60,15
32,0.056,6,6,0,60,15
32,0.0062,4,4,0,60,15
32,0.0204,5,5,1,60,15
32,0.0725,3,3,0,60,15
32,0.2078,8,8,1,60,15
17,0.0686,6,6,0,60,15
17,0.1011,4,4,1,60,15
17,0.0756,5,5,1,60,15
17,0.0531,3,3,0,60,15
17,0.1196,8,8,1,60,15
54,0.1447,6,6,0,60,15
54,0.1709,4,4,1,60,15
54,0.1448,5,5,1,60,15
54,0.128,3,3,1,60,15
54,0.1093,8,8,1,60,15
7,0.0831,6,6,0,60,15
7,0.0336,4,4,1,60,15
7,0.0375,5,5,1,60,15
7,0.0962,3,3,1,60,15
7,0.2234,8,8,2,60,15
10,0.1238,6,6,0,60,15
10,0.1789,4,4,2,60,15
10,0.1703,5,5,1,60,15
10,0.1146,3,3,1,60,15
10,0.1296,8,8,2,60,15
19,0.1611,6,6,0,60,15
19,0.1964,4,4,2,60,15
19,0.1705,5,5,1,60,15
19,0.1418,3,3,2,60,15
19,0.0798,8,8,2,60,15
24,0.081,6,6,0,60,15
24,0.1286,4,4,2,60,15
24,0.1057,5,5,1,60,15
24,0.0603,3,3,2,60,15
24,0.0839,8,8,3,60,15
28,0.0533,6,6,0,60,15
28,0.0182,4,4,2,60,15
28,0.0097,5,5,1,60,15
28,0.0672,3,3,3,60,45
28,0.1992,8,8,3,60,15
11,0.0829,6,6,0,60,15
11,0.1007,4,4,2,60,15
11,0.1115,5,5,2,60,15
11,0.0974,3,3,3,60,45
11,0.2157,8,8,3,60,15
44,0.0591,6,6,1,60,15
44,0.0703,4,4,2,60,15
44,0.0815,5,5,2,60,15
44,0.0771,3,3,3,60,45
44,0.2078,8,8,3,60,15
25,0.1307,6,6,2,60,15
25,0.1854,4,4,2,60,15
25,0.1651,5,5,2,60,15
25,0.1107,3,3,3,60,45
25,0.0368,8,8,3,60,15
5,0.0668,6,6,2,60,15
5,0.0128,4,4,2,60,15
5,0.039,5,5,2,60,15
5,0.0856,3,3,3,60,45
5,0.2234,8,8,4,60,15
20,0.0607,6,6,2,60,15
20,0.0946,4,4,3,60,15
20,0.0696,5,5,2,60,15
20,0.0453,3,3,3,60,45
20,0.1229,8,8,4,60,15
24,0.0279,6,6,3,60,15
24,0.0436,4,4,3,60,15
24,0.0226,5,5,2,60,15
24,0.0364,3,3,3,60,45
24,0.1685,8,8,4,60,15
43,0.0599,6,6,3,60,15
43,0.0073,4,4,3,60,15
43,0.0329,5,5,3,60,15
43,0.0785,3,3,3,60,45
43,0.2163,8,8,4,60,15
27,0.1169,6,6,3,60,15
27,0.1664,4,4,4,60,45
27,0.1435,5,5,3,60,15
27,0.096,3,3,3,60,45
27,0.0462,8,8,4,60,15
7,0.1714,6,6,3,60,15
7,0.228,4,4,4,60,45
7,0.2094,5,5,3,60,15
7,0.1526,3,3,3,60,45
7,0.0529,8,8,5,60,15
11,0.0272,6,6,3,60,15
11,0.0335,4,4,4,60,45
11,0.0199,5,5,3,60,15
11,0.0422,3,3,3,60,45
11,0.1787,8,8,6,60,15
59,0.0695,6,6,3,60,15
59,0.0823,4,4,4,60,45
59,0.094,5,5,4,60,15
59,0.0863,3,3,3,60,45
59,0.2127,8,8,6,60,15
10,0.0594,6,6,4,60,15
10,0.1108,4,4,4,60,45
10,0.1055,5,5,4,60,15
10,0.0581,3,3,3,60,45
10,0.15,8,8,6,60,15
23,0.0565,6,6,5,60,15
23,0.0527,4,4,4,60,45
23,0.0676,5,5,4,60,15
23,0.0768,3,3,3,60,45
23,0.2133,8,8,6,60,15
15,0.0482,6,6,6,60,45
15,0.0874,4,4,4,60,45
15,0.0882,5,5,4,60,15
15,0.058,3,3,3,60,45
15,0.1757,8,8,6,60,15
7,0.0423,6,6,6,60,45
7,0.0728,4,4,4,60,45
7,0.0764,5,5,5,60,45
7,0.0572,3,3,3,60,45
7,0.1847,8,8,6,60,15
9,0.0398,6,6,6,60,45
9,0.0259,4,4,4,60,45
9,0.0074,5,5,5,60,45
9,0.0533,3,3,3,60,45
9,0.1867,8,8,7,60,15
6,0.0732,6,6,6,60,45
6,0.018,4,4,4,60,45
6,0.0323,5,5,5,60,45
6,0.0889,3,3,3,60,45
6,0.2218,8,8,8,60,45
29,0.083,6,6,6,60,45
29,0.0902,4,4,5,60,45
29,0.0648,5,5,5,60,45
29,0.0762,3,3,3,60,45
29,0.1552,8,8,8,60,45
57,0.1222,6,0,0,60,0
57,0.1643,4,0,0,60,0
57,0.1394,5,0,0,60,0
57,0.1019,3,0,0,60,0
57,0.0628,8,0,0,60,0
16,0.1305,6,0,0,60,0
16,0.1689,4,0,0,60,0
16,0.1434,5,0,0,60,0
16,0.1109,3,0,0,60,0
16,0.0717,8,1,0,60,0
29,0.0639,6,0,0,60,0
29,0.1003,4,0,0,60,0
29,0.0755,5,0,0,60,0
29,0.047,3,0,0,60,0
29,0.1166,8,2,0,60,0
10,0.1096,6,1,0,60,0
10,0.1668,4,0,0,60,0
10,0.1548,5,0,0,60,0
10,0.0968,3,0,0,60,0
10,0.1057,8,2,0,60,0
79,0.1332,6,1,0,60,0
79,0.1726,4,0,0,60,0
79,0.1473,5,0,0,60,0
79,0.1133,3,0,0,60,0
79,0.0669,8,3,0,60,0
25,0.0893,6,1,0,60,0
25,0.1434,4,0,0,60,0
25,0.1233,5,0,0,60,0
25,0.0689,3,0,0,60,0
25,0.0719,8,4,0,60,0
10,0.0693,6,2,0,60,0
10,0.0895,4,0,0,60,0
10,0.0634,5,0,0,60,0
10,0.059,3,0,0,60,0
10,0.1389,8,4,0,60,0
18,0.087,6,2,0,60,0
18,0.1436,4,0,0,60,0
18,0.133,5,1,0,60,0
18,0.0763,3,0,0,60,0
18,0.1181,8,4,0,60,0
14,0.0674,6,3,0,60,0
14,0.1236,4,0,0,60,0
14,0.1138,5,1,0,60,0
14,0.0586,3,0,0,60,0
14,0.1274,8,4,0,60,0
23,0.0611,6,3,0,60,0
23,0.1108,4,0,0,60,0
23,0.0893,5,1,0,60,0
23,0.0402,3,1,0,60,0
23,0.1011,8,4,0,60,0
18,0.1341,6,3,0,60,0
18,0.1918,4,0,0,60,0
18,0.1781,5,2,0,60,0
18,0.1195,3,1,0,60,0
18,0.0929,8,4,0,60,0
20,0.0575,6,3,0,60,0
20,0.002,4,0,0,60,0
20,0.0275,5,2,0,60,0
20,0.0754,3,1,0,60,0
20,0.2124,8,5,0,60,0
66,0.0539,6,3,0,60,0
66,0.0746,4,1,0,60,0
66,0.0825,5,2,0,60,0
66,0.0703,3,1,0,60,0
66,0.198,8,5,0,60,0
40,0.0578,6,4,0,60,0
40,0.1045,4,1,0,60,0
40,0.1021,5,2,0,60,0
40,0.0611,3,1,0,60,0
40,0.1625,8,5,0,60,0
20,0.0647,6,4,0,60,0
20,0.0194,4,1,0,60,0
20,0.0201,5,3,0,60,0
20,0.0785,3,1,0,60,0
20,0.209,8,5,0,60,0
28,0.1928,6,4,0,60,0
28,0.2506,4,2,0,60,0
28,0.2352,5,3,0,60,0
28,0.1766,3,1,0,60,0
28,0.0967,8,5,0,60,0
10,0.1642,6,4,0,60,0
10,0.2219,4,2,0,60,0
10,0.206,5,3,0,60,0
10,0.1475,3,1,0,60,0
10,0.0788,8,6,0,60,0
5,0.0786,6,4,0,60,0
5,0.0416,4,2,0,60,0
5,0.0324,5,3,0,60,0
5,0.0882,3,1,0,60,0
5,0.209,8,7,0,60,0
55,0.0323,6,4,0,60,0
55,0.0467,4,2,0,60,0
55,0.052,5,4,0,60,0
55,0.0528,3,1,0,60,0
55,0.1906,8,7,0,60,0
22,0.0321,6,5,0,60,0
22,0.0843,4,2,0,60,0
22,0.0655,5,4,0,60,0
22,0.0113,3,1,0,60,0
22,0.129,8,7,0,60,0
6,0.0171,6,5,0,60,0
6,0.0748,4,2,0,60,0
6,0.0621,5,4,0,60,0
6,0.0121,3,2,0,60,0
6,0.1455,8,7,0,60,0
15,0.1047,6,5,0,60,0
15,0.1473,4,2,0,60,0
15,0.148,5,4,0,60,0
15,0.1071,3,3,0,60,15
15,0.1816,8,7,0,60,0
87,0.0515,6,5,0,60,0
87,0.0864,4,3,0,60,0
87,0.0892,5,4,0,60,0
87,0.0631,3,3,0,60,15
87,0.1823,8,7,0,60,0
33,0.0719,6,6,0,60,15
33,0.1162,4,3,0,60,0
33,0.1155,5,4,0,60,0
33,0.0754,3,3,0,60,15
33,0.1692,8,7,0,60,0
81,0.0334,6,6,0,60,15
81,0.0793,4,3,0,60,0
81,0.0763,5,5,0,60,15
81,0.0424,3,3,0,60,15
81,0.1655,8,7,0,60,0
22,0.0441,6,6,0,60,15
22,0.045,4,4,0,60,15
22,0.0562,5,5,0,60,15
22,0.0648,3,3,0,60,15
22,0.2026,8,7,0,60,0
26,0.0794,6,6,0,60,15
26,0.13,4,4,0,60,15
26,0.1083,5,5,0,60,15
26,0.0584,3,3,0,60,15
26,0.0819,8,8,0,60,15
16,0.1307,6,6,0,60,15
16,0.1882,4,4,0,60,15
16,0.1754,5,5,0,60,15
16,0.1169,3,3,1,60,15
16,0.0994,8,8,0,60,15
15,0.117,6,6,0,60,15
15,0.1726,4,4,0,60,15
15,0.1533,5,5,0,60,15
15,0.0974,3,3,1,60,15
15,0.052,8,8,1,60,15
43,0.0581,6,6,0,60,15
43,0.1053,4,4,0,60,15
43,0.083,5,5,0,60,15
43,0.0377,3,3,1,60,15
43,0.1067,8,8,2,60,15
48,0.0607,6,6,0,60,15
48,0.0414,4,4,0,60,15
48,0.0195,5,5,0,60,15
48,0.0678,3,3,2,60,15
48,0.1881,8,8,2,60,15
44,0.0656,6,6,0,60,15
44,0.0586,4,4,0,60,15
44,0.0754,5,5,1,60,15
44,0.0858,3,3,2,60,15
44,0.2216,8,8,2,60,15
51,0.1306,6,6,0,60,15
51,0.1803,4,4,1,60,15
51,0.1574,5,5,1,60,15
51,0.1097,3,3,2,60,15
51,0.0326,8,8,2,60,15
72,0.1889,6,6,0,60,15
72,0.2466,4,4,1,60,15
72,0.2309,5,5,1,60,15
72,0.1724,3,3,2,60,15
72,0.0915,8,8,3,60,15
9,0.0928,6,6,0,60,15
9,0.1496,4,4,1,60,15
9,0.1387,5,5,1,60,15
9,0.0816,3,3,2,60,15
9,0.1151,8,8,4,60,15
52,0.0456,6,6,0,60,15
52,0.0663,4,4,1,60,15
52,0.0408,5,5,1,60,15
52,0.0406,3,3,3,60,45
52,0.1509,8,8,4,60,15
22,0.1307,6,6,0,60,15
22,0.1807,4,4,1,60,15
22,0.1579,5,5,2,60,15
22,0.1098,3,3,3,60,45
22,0.0319,8,8,4,60,15
85,0.0588,6,6,0,60,15
85,0.0016,4,4,1,60,15
85,0.0258,5,5,2,60,15
85,0.0762,3,3,3,60,45
85,0.2124,8,8,5,60,15
47,0.059,6,6,0,60,15
47,0.0744,4,4,2,60,15
47,0.0483,5,5,2,60,15
47,0.0527,3,3,3,60,45
47,0.1504,8,8,5,60,15
9,0.05,6,6,0,60,15
9,0.0083,4,4,2,60,15
9,0.0249,5,5,3,60,15
9,0.0682,3,3,3,60,45
9,0.2059,8,8,5,60,15
6,0.0843,6,6,0,60,15
6,0.14,4,4,3,60,15
6,0.1308,5,5,3,60,15
6,0.0755,3,3,3,60,45
6,0.1261,8,8,5,60,15
5,0.1116,6,6,1,60,15
5,0.1256,4,4,3,60,15
5,0.1387,5,5,3,60,15
5,0.1258,3,3,3,60,45
5,0.2384,8,8,5,60,15
58,0.1247,6,6,2,60,15
58,0.1825,4,4,3,60,15
58,0.168,5,5,3,60,15
58,0.1092,3,3,3,60,45
58,0.0857,8,8,5,60,15
57,0.119,6,6,2,60,15
57,0.176,4,4,3,60,15
57,0.1645,5,5,3,60,15
57,0.1067,3,3,3,60,45
57,0.1089,8,8,6,60,15
56,0.1301,6,6,2,60,15
56,0.1878,4,4,3,60,15
56,0.1722,5,5,3,60,15
56,0.1136,3,3,3,60,45
56,0.0764,8,8,7,60,15
29,0.1137,6,0,0,60,0
29,0.1666,4,0,0,60,0
29,0.1454,5,0,0,60,0
29,0.0931,3,0,0,60,0
29,0.047,8,0,0,60,0
25,0.135,6,0,0,60,0
25,0.1638,4,0,0,60,0
25,0.1377,5,0,0,60,0
25,0.1177,3,0,0,60,0
25,0.1014,8,1,0,60,0
53,0.119,6,0,0,60,0
53,0.1767,4,0,0,60,0
53,0.1613,5,0,0,60,0
